Date,ZHVI_pct_change,Unemployment_Rate,Median_Household_Income,CPI,GDP_Growth,Poverty_Rate_lag5,CPI_pct_change,Unemployment_Rate_pct_change,Median_Household_Income_pct_change,Population_pct_change,Poverty_Rate_pct_change,CPI_yoy_pct,Income_yoy_pct,Interest_Rate_diff1,Mortgage_Rate_diff1,real_interest_rate,real_mortgage_rate,Income_CPI_interaction,hot_market,rising_rates,accelerating_prices,accelerating_inflation,ZHVI_pct_change_is_imputed,Poverty_Rate_lag5_is_imputed,CPI_pct_change_is_imputed,Unemployment_Rate_pct_change_is_imputed,Median_Household_Income_pct_change_is_imputed,Population_pct_change_is_imputed,Poverty_Rate_pct_change_is_imputed,CPI_yoy_pct_is_imputed,Income_yoy_pct_is_imputed,Interest_Rate_diff1_is_imputed,Mortgage_Rate_diff1_is_imputed,real_interest_rate_is_imputed,real_mortgage_rate_is_imputed,Income_CPI_interaction_is_imputed
2016-04-01,0.1676681350076592,6.099999999999999,74099.48719412104,254.40383333333327,1.6789785100636716,17.3,1.0491369180609889,-3.1746031746031966,3.420109231717716,0.0,0.0,1.2030946570158907,6.5254999138322,0.013333333333333308,-0.15116666666666534,0.3613023867631744,3.5789690534298413,3.5881628587962613,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-07-01,0.11313804474260003,6.233333333333333,76993.66499675933,253.909,2.915620224331439,17.3,-0.1945070272132754,2.1857923497268006,3.905800042929175,0.0,0.0,0.8840450723923698,10.763449746679932,0.023333333333333317,-0.1459999999999999,0.3878262159427429,3.4361595492760766,-0.7597055552396372,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-01,0.8092627682199538,6.3,79751.98351613987,253.994,1.9956854697722688,17.3,0.033476560500034225,1.0695187165775444,3.5825265877350354,0.0,0.0,1.0257270345000569,13.758793401277835,0.0533333333333334,0.3676666666666666,0.43974272965499944,3.802409396321666,0.11993066805729308,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-01,1.4718260242875036,6.233333333333333,81823.62103866675,254.965,2.068981729008408,17.3,0.3822924950983131,-1.0582010582010581,2.5975999983845366,1.382101760387222,-10.752688172043012,1.272032173179083,14.200626023022899,0.25000000000000006,0.35850000000000026,0.6872796782682092,4.158446344934877,0.9930429846497986,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-01,0.9705871641110031,6.166666666666667,83053.760407842,255.4935,2.48868273162061,18.6,0.20728335261703812,-1.0695187165775333,1.5034037281165258,0.0,0.0,0.4283216382352961,12.084123052381091,0.2499999999999999,-0.18483333333333407,0.945716783617647,3.98205011695098,0.3116305651009475,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-01,0.22698445840148018,6.066666666666666,83898.86753230788,256.667,3.787964526854098,18.6,0.4593071839400942,-1.6216216216216273,1.01754227661206,0.0,0.0,1.086215927753642,8.968533366789577,0.20333333333333314,-0.10216666666666674,1.1424711740557967,3.87330450738913,0.4673644776106777,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-01,0.9324369387955889,5.933333333333334,84843.53975175181,258.2538333333334,4.443947809105219,18.6,0.6182459503299542,-2.19780219780219,1.1259654000456587,0.0,0.0,1.6771393549979141,6.384237746991639,0.050000000000000266,0.03816666666666668,1.1865619397833542,3.905561939783354,0.6961235487898754,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-01,1.2408733270745875,5.833333333333333,86369.00929032177,260.1225,2.726843016679755,18.6,0.7235775138542566,-1.6853932584269704,1.7979796022577599,1.0139453347468574,-2.4096385542168752,2.0228266624830793,5.555105229951929,0.24333333333333296,0.34650000000000025,1.4264384000418355,4.248605066708502,1.300977610562335,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-01,0.9328489178700883,5.7,88519.76006200048,261.5203333333333,2.308529373851471,16.6,0.5373750188212512,-2.28571428571428,2.490188077125155,0.0,0.0,2.3588988891432905,6.581278953917646,0.29000000000000026,0.2723333333333331,1.7130776777752337,4.5175776777752334,1.3381648648135853,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01,0.6952112216702444,5.5,90795.85049531916,262.536,1.8449875220665783,16.6,0.3883700566303938,-3.508771929824561,2.5712794880199397,0.0,0.0,2.286620406986506,8.220591249763153,0.18666666666666631,0.027166666666666117,1.9004671292634678,4.545467129263468,0.998607960374874,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01,0.7213156853151492,5.7,92523.6525205635,261.64000000000004,0.9240981049863392,16.6,-0.3412865283237143,3.6363636363636376,1.902952630344501,0.0,0.0,1.3111776979109147,9.052089046830591,0.2966666666666673,0.20950000000000113,2.206888223020891,4.764721556354225,-0.6494520967747552,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-01,0.8186077941142456,5.866666666666667,93079.28010557014,263.2805,2.863073576842426,16.6,0.6270065739183428,2.923976608187129,0.6005249143003155,0.5831168775837892,-4.320987654320985,1.214043383405894,7.769303909336722,0.18333333333333313,-0.4115000000000002,2.3911928994992744,4.3541928994992745,0.37653306906804723,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-01,1.177798234693661,5.566666666666666,92327.9387833752,265.5491666666667,4.066725595085123,16.2,0.8616918710905974,-5.113636363636376,-0.807205772694819,0.0,0.0,1.540543055288257,4.302066249058312,-0.006666666666666821,-0.3606666666666669,2.381261236113784,3.990261236113784,-0.69556265262853,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-01,0.4571635104277716,5.3,90794.21836781916,265.335,4.098633621696128,16.2,-0.08065047590057883,-4.790419161676651,-1.6611660952970397,0.0,0.0,1.066139500868446,-0.001797579394968718,-0.20666666666666655,-0.34366666666666656,2.1793386049913153,3.6513386049913157,0.13397383613561253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-01,0.7641179863549841,5.266666666666667,89125.39170205394,265.3395,3.068124769002324,16.2,0.0016959692464180165,-0.6289308176100628,-1.83803186564655,0.0,0.0,1.4139657544717688,-3.6728563193657915,-0.5466666666666669,0.039000000000000146,1.6291936757886154,3.686860342455282,-0.0031172455180728804,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,1.662804601724721,5.666666666666667,87954.29052690418,265.909,-17.789609810197856,16.2,0.214630690115869,7.594936708860756,-1.313992738528147,-5.271562563095388,-12.903225806451612,0.9983648618108631,-5.506047718518259,-0.3833333333333331,-0.18799999999999972,1.2500163513818914,3.5030163513818917,-0.28202316827753676,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01,1.3640782968455945,9.533333333333331,87647.40846619982,265.934,-8.543304630365558,15.5,0.009401712615986213,68.23529411764702,-0.34891084774367753,0.0,0.0,0.1449198045559763,-5.069462590470142,-1.2,-0.27933333333333366,0.058550801954440235,3.2322174686211067,-0.0032803595190861777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,0.8760362964334911,8.466666666666667,88168.53383873789,268.0375,32.97368930935817,15.5,0.7909857333022519,-11.188811188811165,0.5945702008280485,0.0,0.0,1.018523752991518,-2.891907189997811,0.0333333333333333,-0.2866666666666662,0.08314809580341812,2.9368147624700853,0.4702965463016411,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-01,3.310040302644679,7.899999999999999,89436.91535735836,269.0205,-0.6048965023145221,15.5,0.3667397285827656,-6.6929133858267935,1.4385875134777404,0.0,0.0,1.3872793157445606,0.34953412193221567,-0.0033333333333332993,-0.1859999999999995,0.07612720684255439,2.7471272068425554,0.5275871942353821,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,3.5339114446016673,7.133333333333333,91359.5850539729,271.441,7.574316659017612,15.5,0.8997455584239589,-9.704641350210963,2.149749562506975,-0.24757160721818883,22.222222222222232,2.080410967661872,3.8716639139134257,-0.009999999999999995,0.11483333333333201,0.05919589032338128,2.8550292236567145,1.9342276205894997,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-01,3.876246659339677,7.166666666666667,93793.17752418928,275.789,4.731624193669861,13.5,1.6018213902837086,0.4672897196261738,2.6637516674125283,0.0,0.0,3.7058067039190012,7.011923302169842,-0.009999999999999995,0.12333333333333396,0.032941932960809994,2.962108599627477,4.266854399265283,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-01,2.06289301455731,6.9,96628.99961949444,280.016,5.115481012579353,13.5,1.532693472183455,-3.7209302325581395,3.023484404901211,0.0,0.0,4.468964230751293,9.59578821649787,0.01999999999999999,-0.12900000000000045,0.04531035769248706,2.8254770243591536,4.6340748106405645,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-01,0.22814074571835263,6.3,99654.70532187104,284.09516666666667,5.304387169290903,13.5,1.456761994552691,-8.695652173913048,3.131260505946676,0.0,0.0,5.603538268149322,11.424577786125557,-0.009999999999999995,0.20750000000000046,0.023964617318506784,3.0216312839851738,4.561501300106948,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01,2.4285200665680406,5.6000000000000005,102680.01081658756,289.4525,-1.734435639974487,13.5,1.8857530721806182,-11.111111111111105,3.035787908804899,1.1160153962011643,-19.393939393939373,6.635511952873752,12.391065213274377,0.039999999999999994,0.7154999999999996,0.05364488047126248,3.7268115471379293,5.724746375517612,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01,3.9977602325425243,4.666666666666667,105505.87172657148,296.40000000000003,1.4029708973638868,16.5,2.400221107090128,-16.666666666666675,2.752104219224938,0.0,0.0,7.473467034580805,12.487789103169566,0.65,1.4516666666666667,0.695265329654192,5.170098662987526,6.605658635895493,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-01,0.16877114193187825,4.133333333333334,108026.90776656847,299.6025,3.086229908096529,16.5,1.0804655870445323,-11.428571428571422,2.3894746318295024,0.0,0.0,6.9947788697788615,11.79553570041778,1.42,0.33750000000000036,2.1200522113022116,5.512385544635545,2.581745110807681,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-01,-1.5920618245248597,4.6000000000000005,110020.66114595393,299.79283333333336,3.326863859086296,16.5,0.0635286198657603,11.290322580645174,1.8456081180197037,0.0,0.0,5.525495857902074,10.401872937762713,1.463333333333333,1.107333333333333,3.598078374754312,6.6344117080876455,0.11724893655083504,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-01,-0.3599516486340826,4.966666666666667,111000.0,301.03950000000003,2.474071136710404,16.5,0.4158427180547486,7.971014492753614,0.890140855222521,1.5662196608666745,5.263157894736814,4.0030747704718594,8.102832398677906,0.8633333333333337,-0.331666666666667,4.476635918961948,6.317969252295281,0.37015859268731155,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-01,0.8406690315088783,4.833333333333333,111000.0,305.1098333333333,3.0411195252729,13.300000000000002,1.352092776307856,-2.684563758389269,0.0,0.0,0.0,2.938540260908673,5.2074146997875825,0.4733333333333327,0.13583333333333414,4.960614597390912,6.464447930724247,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01,1.6955285761471206,4.8,111000.0,307.2635,4.392106832346403,13.300000000000002,0.7058660296647368,-0.6896551724137945,0.0,0.0,0.0,2.557054764229272,2.752177485128038,0.27000000000000135,0.5434999999999999,5.234429452357708,7.011762785691041,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-01,0.7060242207267198,4.9,111000.0,308.8151666666667,2.440063361125832,13.300000000000002,0.5049954409380497,2.083333333333348,0.0,0.0,0.0,3.009522687055566,0.890140855222521,0.0699999999999994,0.2550000000000008,5.299904773129445,7.262238106462779,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-01,0.5467053027596647,5.1000000000000005,111000.0,311.5345,1.875120998734086,13.300000000000002,0.8805698770191883,4.081632653061229,0.0,2.1716104777368628,0.0,3.4862534650768273,0.0,0.0,-0.5461666666666671,5.295137465349232,6.711304132015899,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-01,1.736561596178654,5.3,111000.0,315.37016666666665,3.2735250708863664,14.0,1.23121730231055,3.9215686274509665,0.0,0.0,0.0,3.362832728542009,0.0,0.0,0.24383333333333201,5.29637167271458,6.956371672714579,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-01,0.654039541671092,5.633333333333333,111000.0,316.9135,2.81899263269749,14.0,0.4893720130999535,6.2893081761006275,0.0,0.0,0.0,3.1406268561023243,0.0,-0.06666666666666732,-0.480833333333333,5.231927064772309,6.477760398105643,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-01,0.9676333012402116,5.6000000000000005,111000.0,316.85116666666664,2.3,14.0,-0.019668879152623386,-0.5917159763313418,0.0,0.0,0.0,2.6022037993600033,0.0,-0.6133333333333324,0.14016666666666744,4.6239779620064,6.623311295339734,-0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
