Date,House_Index_diff1,House_Index_pct_change,GDP_diff1,CPI_diff1,Interest_Rate_diff1,Mortgage_Rate_diff1,Unemployment_Rate,Median_Household_Income_diff1,Population_diff1,Poverty_Rate_diff1,Interest_Rate_diff1_lag1,CPI_diff1_lag3,Mortgage_Rate_diff1_lag2,Poverty_Rate_diff1_lag5,CPI_pct_change,GDP_pct_change,Unemployment_Rate_pct_change,recession_period,hot_market,rising_rates,price_to_income_ratio_diff1,real_interest_rate,real_mortgage_rate,price_momentum
1994-01-01,-0.3870415527807119,-0.4050037703752937,-0.23793312369862202,-0.4140971468796116,0.1570800080191351,0.5995694054481119,0.3502106330266828,0.5296758625057526,0.06166935300211662,-0.8474835153526266,-0.08746652879245975,-0.13136575963104272,-0.5767734156152409,0.5998906915038418,-0.3011307769388316,0.2054404729281193,0.04726453703758942,-0.292352673102343,-0.8881060715737715,-0.9766504768063926,-0.587286206123097,0.25866896695916053,0.738891069166625,-0.350747952171641
1994-04-01,-0.6220876377137148,-0.927166944001058,-0.12830980366403216,-0.4458358146086862,1.1328541882684429,3.0564854485114346,-0.21278620740861798,-0.34000897558716836,0.06166935300211662,-1.017784791380767,0.19792327167463708,-0.5921800291018441,-0.8443587525216252,0.59989069150383,-0.3528567966721841,0.5090336851462505,-0.7488819631146933,-0.292352673102343,-0.8881060715737715,1.0239077579421858,-0.3754299537119522,0.49461282267217055,1.4597682666506673,-0.7155911986136863
1994-07-01,-0.6538506221641214,-1.0022355963847456,-0.30427081813126716,-0.5727904855249308,1.5448477310403712,0.7713149929243875,-0.05192996728424647,-0.34000897558716836,0.06166935300221438,-1.0177847913807547,1.1858110425222854,-0.0984504546688159,0.6652264500256889,-0.8907072658633048,-0.5515572162122145,-0.02075257071537341,0.1799273461403144,-0.292352673102343,-0.8881060715737715,1.0239077579421858,-0.41170378585871903,0.8188536454462154,1.6315224686281065,-1.0287144710094605
1994-10-01,-0.6136175085269386,-0.9164971062905641,-0.15468809003775585,0.18893753997266297,1.1111703175962355,0.8023246128853766,-0.13235808734643204,-0.34000897558716836,0.06166935300211662,-1.017784791380767,1.6029192124357354,-0.42760350429084093,3.2653481199650396,-0.8907072658632931,0.6252988846118598,0.3923615221791826,-0.16552889277137095,-0.292352673102343,-0.8881060715737715,1.0239077579421858,-0.3663783979373124,1.0463615305084064,1.805437778349614,-1.023129106136169
1995-01-01,-0.48656557072531825,-0.6299634861734217,-0.36826784095956583,-0.5093131500667994,1.6966348257458204,0.5912206616124601,0.1089262728401254,-0.34000897558716836,0.06166935300211662,-1.0177847913807547,1.1638579809478928,-0.460518809253049,0.8469825279243669,-0.8907072658633048,-0.45867721274695367,-0.2240367846524698,0.28820360945209644,-0.292352673102343,-0.8881060715737715,1.0239077579421858,-0.2224156807451843,1.4057121257977647,1.937280728828636,-0.8279068707255435
1995-04-01,-0.2388142920121557,-0.06279656390285036,-0.399226676070985,-0.09671046958893695,1.1545380589406482,-1.9134024890831656,-0.13235808734643204,-0.16369473734053974,0.06166935300221438,0.004022864788063831,1.756590643456482,-0.5921800291018253,0.879799597544956,-0.8907072658633048,0.16964230572534605,-0.31564882207359557,-0.37268312406186904,-0.292352673102343,-0.8881060715737715,1.0239077579421858,-0.03460812071350484,1.6441687382853394,1.4600509446857604,-0.3775523695426713
1995-07-01,-0.16258312933118285,0.10648409139932338,-0.23713423418772822,-0.03323313413080564,-0.4067006294582415,-1.6390866201974539,0.028498152777939822,-0.16369473734053974,0.06166935300211662,0.004022864788063831,1.2077641040966762,0.19778728999096357,0.6563910851278372,-1.0563292611263224,0.25824946554777856,0.12339308896723798,0.17407457515048833,-0.292352673102343,1.1259916264596033,1.0239077579421858,0.050499349790501656,1.5514297049242884,1.0508855763759257,0.015502549420539325
1995-10-01,-0.2726948087592541,-0.147828898128341,-0.28442177360125115,-1.0488705014609607,-0.16817805206396588,-0.25558049886082335,-0.13235808734643204,-0.16369473734053974,0.06166935300221438,0.004022864788063831,-0.3728563292595585,-0.5263494191774278,-1.9942183842278172,-1.0563292611263106,-1.2775688207428506,-0.01820791134254953,-0.27157213021769777,-0.292352673102343,-0.8881060715737715,-0.9766504768063926,-0.07470471260672666,1.514587123436511,0.980774049301146,-0.03003766889669774
1996-01-01,-0.17952338770473206,0.057192314653665775,-0.26045135514587786,-0.09671046958891891,-0.4067006294582415,-1.0010040556154733,-0.13235808734643204,-0.16369473734053974,0.06166935300211662,0.004022864788063831,-0.1313726519412441,-0.0984504546688346,-1.7039135375841024,-1.0563292611263224,0.15664036873215867,0.03541031985967642,-0.0541834934527289,-0.292352673102343,-0.8881060715737715,-0.9766504768063926,0.029101858761165837,1.417672163682819,0.7199142570362445,-0.05629984050142914
1996-04-01,-0.713141526471545,-1.1239516251728137,-0.0047693803742384685,0.4111082140761316,-0.7102748188691362,2.19537215574847,-0.3736424475329895,-0.5896223915318336,0.06166935300221438,-0.5068809632963456,-0.3728563292595585,-0.03261984474443709,-0.23976735451145595,-1.0563292611263106,0.909321799817149,0.6981166392300646,-0.3965705963575542,-0.292352673102343,-0.8881060715737715,-0.9766504768063926,-0.3428894502776467,1.258147413984672,1.2305556353879217,-0.578550869029053
1996-07-01,-0.6411454283839557,-0.9716187645759458,-0.2504241718455892,0.09372153678547503,0.417286456085619,0.8237928113199113,-0.13235808734643204,-0.5896223915318336,0.06166935300211662,-0.5068809632963456,-0.680199191301048,-1.0859096035348534,-1.0286392203911143,-0.0625972895482286,0.4183567854728969,0.03035203395125681,0.31596472590383845,-0.292352673102343,-0.8881060715737715,-0.9766504768063926,-0.26332287138667587,1.342888715153738,1.416058873492933,-1.1157393835306384
1996-10-01,-0.2811649379460302,-0.16534316831836512,-0.1391956065320991,-0.2236651405051996,-0.3199651467694142,-0.7266881867297638,-0.3736424475329895,-0.5896223915318336,0.06166935300211662,-0.5068809632963456,0.46136001056734516,-0.0984504546688159,2.354043340500865,-0.0625972895482286,-0.05838412488826231,0.30270361142468727,-0.3965705963575542,-0.292352673102343,-0.8881060715737715,1.0239077579421858,0.14642119460367356,1.270396986891221,1.228545001447539,-0.6136143018097586
1997-01-01,-0.33833830995675906,-0.29550191605253384,-0.23431198899970898,-0.4140971468796116,0.04866065465810144,-0.15658825052380562,-0.13235808734643204,-0.5896223915318336,0.06166935300211662,-0.5068809632963456,-0.28504408296198985,0.4281944247263642,0.9025191072822909,-0.0625972895482286,-0.3406544129007501,0.044715997500825784,0.31596472590383845,-0.292352673102343,-0.8881060715737715,-0.9766504768063926,0.08469133537400754,1.2758961839120138,1.1774174775959232,-0.25351506582248157
1997-04-01,-0.5162110228790301,-0.6927243269599417,-0.03538850078710199,-0.5410518177958742,0.5907574214632716,0.8202147782474888,-0.6149268077195473,0.08591867860412551,0.06166935300221438,-0.8474835153526266,0.0881579638026767,0.09904137510437665,-0.7383343737474019,-0.0625972895482286,-0.5270878828298041,0.5264931994047201,-0.7389576992623801,-0.292352673102343,-0.8881060715737715,1.0239077579421858,-0.4899303071492385,1.3966780256228875,1.3608870897014258,-0.533649211562397
