Date,House_Index,CPI,Poverty_Rate,Unemployment_Rate,Median_Household_Income,Population,Interest_Rate,Mortgage_Rate,GDP,Interest_Rate_diff1,Mortgage_Rate_diff1,Population_diff1,CPI_diff1,House_Index_diff1,GDP_diff1,Poverty_Rate_diff1,Median_Household_Income_diff1,GDP_diff2
2017-10-01,263.37,257.844,11.925,4.8,102042.5,6227.42125,1.15,3.895,20037.088,0.0,-0.07249999999999979,9.63025000000016,2.3259999999999934,1.2099999999999795,344.4929999999986,-0.125,857.5,90.54099999999744
2018-01-01,265.35,260.219,11.8,5.1,102900.0,6237.0515,1.41,4.032500000000001,20328.553,0.26,0.13750000000000062,9.63024999999925,2.375,1.9800000000000182,291.46500000000015,-0.125,857.5,-53.02799999999843
2018-04-01,267.91,260.898,11.475,4.2,104700.0,6246.68175,1.69,4.4675,20580.912,0.28,0.4349999999999996,9.63025000000016,0.6790000000000305,2.5600000000000023,252.35900000000038,-0.32500000000000107,1800.0,-39.10599999999977
2018-07-01,270.62,262.016,11.15,4.9,106500.0,6256.312,1.91,4.5275,20798.73,0.21999999999999997,0.05999999999999961,9.63025000000016,1.117999999999995,2.7099999999999795,217.8179999999993,-0.3249999999999993,1800.0,-34.54100000000108
2018-10-01,270.53,262.088,10.825,4.3,108300.0,6266.5975,2.19,4.83,20917.867,0.28,0.3025000000000002,10.285499999999956,0.07200000000000273,-0.09000000000003183,119.1369999999988,-0.32500000000000107,1800.0,-98.6810000000005
2019-01-01,273.46,262.304,10.5,5.3,110100.0,6276.883,2.4,4.464,21111.6,0.20999999999999996,-0.36599999999999966,10.285499999999956,0.21599999999995134,2.930000000000007,193.73300000000017,-0.3249999999999993,1800.0,74.59600000000137
2019-04-01,278.07,265.112,10.75,3.8,108375.0,6287.1685,2.42,4.1425,21397.938,0.020000000000000018,-0.32150000000000034,10.285499999999956,2.8080000000000496,4.610000000000014,286.33799999999974,0.25,-1725.0,92.60499999999956
2019-07-01,280.81,265.17,11.0,4.7,106650.0,6297.454,2.4,3.765,21717.171,-0.020000000000000018,-0.37749999999999995,10.285499999999956,0.057999999999992724,2.740000000000009,319.2330000000002,0.25,-1725.0,32.89500000000044
2019-10-01,282.95,265.263,11.25,4.1,104925.0,6288.20925,1.83,3.688,21933.217,-0.5699999999999998,-0.07699999999999996,-9.24474999999984,0.09299999999996089,2.1399999999999864,216.0460000000021,0.25,-1725.0,-103.18699999999808
2020-01-01,285.97,266.433,11.5,4.3,103200.0,6278.9645,1.55,3.624,21727.657,-0.28,-0.06400000000000006,-9.24474999999984,1.170000000000016,3.0200000000000387,-205.5600000000013,0.25,-1725.0,-421.6060000000034
2020-04-01,288.91,265.559,11.525,9.4,102775.0,6269.71975,0.05,3.306,19935.444,-1.5,-0.31800000000000006,-9.24474999999984,-0.8739999999999668,2.9399999999999977,-1792.2129999999997,0.025000000000000355,-425.0,-1586.6529999999984
2020-07-01,293.29,267.287,11.55,9.5,102350.0,6260.475,0.09,3.016,21684.551,0.039999999999999994,-0.29000000000000004,-9.24474999999984,1.7279999999999518,4.3799999999999955,1749.107,0.025000000000000355,-425.0,3541.3199999999997
2020-10-01,298.72,268.744,11.575,8.5,101925.0,6260.16575,0.09,2.834,22068.767,0.0,-0.18199999999999994,-0.3092500000002474,1.4570000000000505,5.430000000000007,384.21600000000035,0.02499999999999858,-425.0,-1364.8909999999996
2021-01-01,304.73,270.535,11.6,7.5,101500.0,6259.8565,0.09,2.735,22656.793,0.0,-0.0990000000000002,-0.3092500000002474,1.7909999999999968,6.009999999999991,588.0260000000017,0.025000000000000355,-425.0,203.8100000000013
2021-04-01,318.67,274.0845,11.575,7.0,102550.0,6259.5472500000005,0.07,3.06,23368.861,-0.01999999999999999,0.3250000000000002,-0.3092499999993379,3.5494999999999663,13.939999999999998,712.0679999999993,-0.025000000000000355,1050.0,124.04199999999764
2021-07-01,330.13,279.099,11.55,7.3,103600.0,6259.238,0.1,2.868,23921.991,0.03,-0.19200000000000017,-0.3092500000002474,5.014499999999998,11.45999999999998,553.130000000001,-0.02499999999999858,1050.0,-158.93799999999828
2021-10-01,336.72,282.5865,11.525,5.4,104650.0,6266.881,0.08,3.0675,24777.038,-0.020000000000000004,0.1995,7.643000000000029,3.4875000000000114,6.590000000000032,855.0469999999987,-0.025000000000000355,1050.0,301.91699999999764
2022-01-01,345.63,286.678,11.5,5.0,105700.0,6274.524,0.08,3.4450000000000003,25215.491,0.0,0.3775000000000004,7.643000000000029,4.091499999999996,8.909999999999968,438.45300000000134,-0.025000000000000355,1050.0,-416.5939999999973
2022-04-01,362.16,294.393,11.4,3.5,107025.0,6282.167,0.33,4.9825,25805.791,0.25,1.5374999999999996,7.643000000000029,7.714999999999975,16.53000000000003,590.2999999999993,-0.09999999999999964,1325.0,151.84699999999793
2022-07-01,360.67,299.937,11.3,3.9,108350.0,6289.81,1.68,5.4125,26272.011,1.3499999999999999,0.4299999999999997,7.643000000000029,5.54400000000004,-1.490000000000009,466.2199999999975,-0.09999999999999964,1325.0,-124.08000000000175
2022-10-01,356.32,299.6765,11.2,3.5,109675.0,6303.82775,3.08,6.9,26734.277,1.4000000000000001,1.4875000000000007,14.017749999999978,-0.2605000000000359,-4.350000000000023,462.2659999999996,-0.10000000000000142,1325.0,-3.9539999999979045
2023-01-01,357.48,299.149,11.1,3.6,111000.0,6317.8455,4.33,6.2725,27164.359,1.25,-0.6275000000000004,14.017749999999978,-0.527499999999975,1.160000000000025,430.08200000000215,-0.09999999999999964,1325.0,-32.18399999999747
2023-04-01,369.72,304.272,11.04078310682437,2.6,111517.62796549006,6331.86325,4.83,6.342499999999999,27453.815,0.5,0.0699999999999994,14.017749999999978,5.1229999999999905,12.240000000000009,289.4559999999983,-0.0592168931756305,517.6279654900572,-140.62600000000384
2023-07-01,372.73,305.273,10.98289023070196,3.4,111942.64451845863,6345.881,5.12,6.84,27967.697,0.29000000000000004,0.4975000000000005,14.017749999999978,1.0010000000000332,3.009999999999991,513.8820000000014,-0.05789287612240912,425.01655296857643,224.4260000000031
2023-10-01,371.05,308.8365,10.926300572945784,3.6,112308.2359455366,6368.533,5.33,7.62,28296.967,0.20999999999999996,0.7800000000000002,22.652000000000044,3.5634999999999764,-1.6800000000000068,329.27000000000044,-0.056589657756175527,365.59142707796127,-184.612000000001
2024-01-01,377.13,309.961,10.870993478939988,3.9,112690.09733836298,6391.185,5.33,6.6425,28624.069,0.0,-0.9775,22.652000000000044,1.1245000000000118,6.079999999999984,327.10199999999895,-0.05530709400579603,381.8613928263803,-2.1680000000014843
2024-04-01,392.17,314.3875,10.835201545533732,3.4,113086.00617640046,6413.837,5.33,6.9925,29016.714,0.0,0.34999999999999964,22.652000000000044,4.426499999999976,15.04000000000002,392.64500000000044,-0.03579193340625686,395.90883803748875,65.54300000000148
2024-07-01,394.52,316.445,10.80002098021212,4.6,113494.04354132056,6436.489,5.33,6.8475,29374.914,0.0,-0.14499999999999957,22.651999999999134,2.0575000000000045,2.349999999999966,358.2000000000007,-0.03518056532161218,408.03736492009193,-34.44499999999971
2024-10-01,392.54,317.0635,10.765442209397698,4.1,113912.55264413547,6457.275840686721,4.83,6.428,29723.864,-0.5,-0.4195000000000002,20.786840686721007,0.6184999999999832,-1.9799999999999613,348.9500000000007,-0.034578770814421844,418.50910281491815,-9.25
2025-01-01,397.59532934720016,318.175,10.73145575315409,4.3,114340.10301763388,6477.698317807769,4.33,6.958,30087.80914161877,-0.5,0.5300000000000002,20.42247712104836,1.111500000000035,5.055329347200143,363.9451416187694,-0.033986456243606966,427.5503734984086,14.995141618768685
2025-04-01,406.95085385543535,321.39848205333186,10.70566852931704,4.5,114775.45960022503,6497.787966369258,4.33,6.63,30451.75428323754,0.0,-0.3280000000000003,20.089648561489412,3.22348205333185,9.355524508235192,363.9451416187694,-0.025787223837051343,435.3565825911501,0.0
2025-07-01,408.6715033972086,323.43702095267446,10.68015083528457,5.071454874509007,115217.55604301218,6517.573592079691,4.093904204127538,6.606843971615705,30815.69942485631,-0.23609579587246188,-0.02315602838429509,19.785625710432214,2.0385388993425977,1.7206495417732413,363.9451416187694,-0.025517694032469507,442.0964427871513,0.0
2025-10-01,407.94823528435415,324.8674520306734,10.654898504991882,4.7010886152124645,115665.47166319018,6537.141262797953,3.818760459398041,6.58368794323141,31179.64456647508,-0.2751437447294971,-0.02315602838429509,19.56767071826198,1.4304310779989464,-0.7232681128544414,363.9451416187694,-0.025252330292687475,447.9156201779988,0.0
2026-01-01,412.0882620646303,326.0948055435696,10.6299074142259,5.138231925412155,116118.41154567062,6556.509842133523,3.526571492073297,6.560531914847115,31543.58970809385,-0.2921889673247442,-0.02315602838429509,19.368579335570757,1.2273535128961726,4.140026780276173,363.9451416187694,-0.02499109076598316,452.9398824804375,0.0
2026-04-01,419.20087422563904,329.18694952971896,10.608368205943863,4.840869232955142,116575.6893628776,6575.696561084675,3.236313161215817,6.53737588646282,31907.534849712614,-0.29025833085747976,-0.023156028384294203,19.186718951151306,3.092143986149381,7.1126121610087125,363.9451416187658,-0.021539208282035816,457.2778172069811,-3.637978807091713e-12
2026-07-01,421.0357450611672,331.1796347287187,10.586954551773406,5.311662435704626,117036.71254140513,6594.7171593380135,2.9633724471988594,6.514219858078524,32271.479991331387,-0.27294071401695774,-0.02315602838429598,19.020598253338903,1.9926851989997658,1.834870835528136,363.94514161877305,-0.021413654170457264,461.0231785275246,7.275957614183426e-12
2026-10-01,421.1812149230632,332.6124598900221,10.56566456146215,4.936957588472799,117500.96945494838,6613.586014338804,2.719299504689904,6.491063829694229,32635.42513295016,-0.2440729425089554,-0.02315602838429509,18.868855000790063,1.4328251613033558,0.14546986189600375,363.94514161877305,-0.021289990311256446,464.2569135432568,0.0
2027-01-01,424.68852273885153,333.8586940938586,10.544496363943551,5.382791867850596,117968.01836671484,6632.316259190482,2.511830848232758,6.467907801309934,32999.37027456893,-0.20746865645714596,-0.02315602838429509,18.730244851678435,1.2462342038365364,3.5073078157883515,363.9451416187694,-0.02116819751859822,467.0489117664547,-3.637978807091713e-12
